0.000049,0.001696,0.026790,0.000122,0.000011
0.000050,0.000358,0.061323,0.000137,0.000011
0.000050,0.000528,0.087640,0.000140,0.000011
0.000054,0.001894,0.102177,0.000140,0.000011
0.000050,0.000912,0.133132,0.000146,0.000011
0.000050,0.000500,0.150176,0.000139,0.000011
0.000049,0.000114,0.161372,0.000141,0.000011
0.000050,0.000827,0.168227,0.000140,0.000011
0.000050,0.000157,0.177992,0.000142,0.000011
0.000051,0.000111,0.192298,0.000149,0.000011
0.000050,0.000440,0.201818,0.000141,0.000011
0.000050,0.000425,0.210211,0.000141,0.000011
0.000050,0.000077,0.216588,0.000139,0.000011
0.000050,0.000067,0.221939,0.000143,0.000011
0.000050,0.000404,0.228172,0.000139,0.000011
0.000049,0.000023,0.234312,0.000138,0.000011
0.000051,0.000660,0.238707,0.000140,0.000011
0.000050,0.000050,0.247441,0.000140,0.000011
0.000050,0.000174,0.252746,0.000140,0.000011
0.000050,0.000103,0.258621,0.000140,0.000011
0.000050,0.000133,0.263507,0.000141,0.000011
0.000050,0.000010,0.268142,0.000141,0.000011
0.000050,0.000027,0.273113,0.000142,0.000011
0.000051,0.000010,0.278897,0.000143,0.000011
0.000051,0.000036,0.282509,0.000142,0.000011
0.000050,0.000034,0.287322,0.000143,0.000012
0.000050,0.000042,0.293839,0.000142,0.000011
0.000050,0.000010,0.297833,0.000142,0.000011
0.000051,0.000028,0.301627,0.000141,0.000011
0.000050,0.000128,0.305745,0.000139,0.000012
0.000050,0.000013,0.309840,0.000141,0.000011
0.000051,0.000020,0.316299,0.000140,0.000011
0.000050,0.000174,0.320582,0.000141,0.000011
0.000051,0.000010,0.326107,0.000146,0.000011
0.000051,0.000287,0.331264,0.000142,0.000011
0.000049,0.000010,0.337439,0.000138,0.000012
0.000051,0.000023,0.341548,0.000140,0.000011
0.000050,0.000456,0.345864,0.000143,0.000011
0.000050,0.000014,0.350110,0.000145,0.000011
0.000050,0.000011,0.354629,0.000142,0.000011
0.000051,0.000141,0.359585,0.000140,0.000011
0.000050,0.000011,0.365996,0.000143,0.000011
0.000050,0.000026,0.370968,0.000141,0.000011
0.000051,0.000016,0.376570,0.000141,0.000011
0.000051,0.000012,0.382000,0.000143,0.000011
0.000050,0.000179,0.387570,0.000140,0.000011
0.000050,0.000061,0.394988,0.000141,0.000011
0.000051,0.000098,0.399897,0.000140,0.000011
0.000051,0.000256,0.408294,0.000141,0.000011
0.000051,0.000077,0.413937,0.000144,0.000011
0.000050,0.000051,0.419474,0.000140,0.000011
0.000050,0.000094,0.423843,0.000140,0.000011
0.000049,0.000312,0.429462,0.000139,0.000011
0.000051,0.000051,0.436136,0.000139,0.000011
0.000049,0.000101,0.443201,0.000140,0.000011
0.000050,0.000250,0.449402,0.000140,0.000011
0.000050,0.000254,0.460756,0.000140,0.000011
0.000050,0.000038,0.466588,0.000141,0.000011
0.000050,0.000068,0.472775,0.000139,0.000011
0.000052,0.000158,0.480154,0.000141,0.000011
0.000051,0.000244,0.489095,0.000140,0.000011
0.000050,0.000044,0.494427,0.000139,0.000012
0.000051,0.000036,0.498125,0.000140,0.000011
0.000050,0.000091,0.501596,0.000140,0.000011
0.000051,0.000522,0.505149,0.000142,0.000011
0.000051,0.000012,0.509509,0.000139,0.000011
0.000051,0.000065,0.512674,0.000138,0.000011
0.000051,0.000075,0.516801,0.000139,0.000011
0.000050,0.000011,0.522200,0.000140,0.000011
0.000051,0.000010,0.526997,0.000140,0.000011
0.000051,0.000053,0.532154,0.000141,0.000011
0.000050,0.000122,0.535681,0.000141,0.000011
0.000050,0.000272,0.541037,0.000140,0.000011
0.000051,0.000016,0.544483,0.000142,0.000011
0.000050,0.000010,0.548525,0.000139,0.000012
0.000050,0.000071,0.552713,0.000140,0.000011
0.000050,0.000015,0.556338,0.000141,0.000011
0.000051,0.000010,0.561748,0.000142,0.000011
0.000051,0.000310,0.567986,0.000140,0.000012
0.000051,0.000048,0.572061,0.000142,0.000011
0.000050,0.001299,0.578819,0.000144,0.000011
0.000051,0.000848,0.597326,0.000142,0.000012
0.000051,0.000624,0.613984,0.000142,0.000011
0.000051,0.001616,0.634972,0.000141,0.000011
0.000051,0.000819,0.654260,0.000143,0.000012
0.000050,0.001858,0.677255,0.000144,0.000012
0.000051,0.000790,0.705297,0.000146,0.000011
0.000051,0.000591,0.726250,0.000143,0.000011
0.000051,0.000872,0.752610,0.000142,0.000011
0.000050,0.000600,0.772520,0.000201,0.000013
0.000051,0.001174,0.796876,0.000148,0.000011
0.000050,0.001253,0.811900,0.000140,0.000011
0.000050,0.001043,0.822609,0.000143,0.000011
0.000050,0.000273,0.834109,0.000141,0.000011
0.000050,0.000500,0.842753,0.000142,0.000011
0.000051,0.000125,0.851390,0.000141,0.000011
0.000050,0.000060,0.858348,0.000140,0.000011
0.000051,0.000274,0.862891,0.000141,0.000011
0.000050,0.000217,0.869247,0.000141,0.000011
0.000050,0.000019,0.873816,0.000140,0.000012
