0.000009,0.000148,0.004869,0.000036,0.000001
0.000010,0.000127,0.006991,0.000023,0.000001
0.000009,0.000198,0.009878,0.000015,0.000001
0.000013,0.000128,0.012517,0.000016,0.000001
0.000009,0.000268,0.014186,0.000017,0.000001
0.000009,0.000119,0.016045,0.000014,0.000001
0.000009,0.000107,0.018009,0.000013,0.000000
0.000010,0.000167,0.020010,0.000015,0.000001
0.000009,0.000068,0.022183,0.000013,0.000001
0.000009,0.000239,0.023925,0.000015,0.000001
0.000013,0.000143,0.026779,0.000021,0.000002
0.000009,0.000383,0.030804,0.000017,0.000001
0.000009,0.000165,0.034138,0.000021,0.000000
0.000009,0.000261,0.036139,0.000015,0.000002
0.000009,0.000208,0.038485,0.000013,0.000001
0.000009,0.000179,0.040947,0.000016,0.000001
0.000008,0.000352,0.043241,0.000010,0.000001
0.000013,0.000106,0.045425,0.000016,0.000002
0.000011,0.000080,0.047926,0.000013,0.000002
0.000013,0.000157,0.049978,0.000010,0.000001
0.000009,0.000112,0.052560,0.000011,0.000001
0.000009,0.000146,0.054547,0.000012,0.000001
0.000009,0.000216,0.056484,0.000014,0.000001
0.000013,0.000255,0.058633,0.000016,0.000001
0.000008,0.000169,0.060572,0.000014,0.000001
0.000008,0.000051,0.062636,0.000008,0.000001
0.000012,0.000157,0.064300,0.000013,0.000002
0.000012,0.000141,0.066028,0.000013,0.000001
0.000009,0.000131,0.067971,0.000012,0.000002
0.000009,0.000211,0.069922,0.000008,0.000000
0.000008,0.000229,0.072260,0.000009,0.000000
0.000008,0.000060,0.074317,0.000009,0.000001
0.000010,0.000360,0.076378,0.000008,0.000000
0.000009,0.000145,0.078511,0.000011,0.000001
0.000013,0.000050,0.080273,0.000010,0.000001
0.000009,0.000154,0.082166,0.000006,0.000001
0.000009,0.000121,0.083872,0.000007,0.000001
0.000010,0.000127,0.085829,0.000005,0.000001
0.000013,0.000099,0.087734,0.000005,0.000002
0.000010,0.000068,0.089596,0.000005,0.000001
0.000012,0.000160,0.091712,0.000008,0.000001
0.000012,0.000142,0.094281,0.000005,0.000000
0.000013,0.000195,0.096364,0.000005,0.000001
0.000009,0.000281,0.098683,0.000007,0.000000
0.000009,0.000116,0.100627,0.000006,0.000000
0.000008,0.000223,0.102294,0.000006,0.000001
0.000009,0.000079,0.104240,0.000005,0.000001
0.000011,0.000132,0.105742,0.000009,0.000001
0.000014,0.000246,0.107564,0.000005,0.000000
0.000009,0.000116,0.109699,0.000005,0.000001
0.000011,0.000187,0.111602,0.000004,0.000001
0.000009,0.000096,0.113532,0.000005,0.000001
0.000012,0.000190,0.115013,0.000009,0.000001
0.000009,0.000160,0.116836,0.000005,0.000000
0.000012,0.000211,0.119129,0.000007,0.000002
0.000012,0.000122,0.120868,0.000005,0.000000
0.000008,0.000215,0.122921,0.000006,0.000001
0.000009,0.000205,0.125280,0.000007,0.000002
0.000011,0.000250,0.127600,0.000009,0.000001
0.000013,0.000139,0.129827,0.000005,0.000000
0.000008,0.000234,0.132200,0.000006,0.000002
0.000012,0.000352,0.134337,0.000005,0.000000
0.000012,0.000209,0.137056,0.000004,0.000001
0.000009,0.000118,0.139883,0.000005,0.000000
0.000010,0.000184,0.142470,0.000004,0.000001
0.000008,0.000194,0.144382,0.000005,0.000000
0.000009,0.000130,0.146360,0.000005,0.000000
0.000009,0.000186,0.148402,0.000005,0.000001
0.000011,0.000174,0.150591,0.000009,0.000001
0.000008,0.000166,0.152548,0.000005,0.000001
0.000013,0.000143,0.154739,0.000005,0.000001
0.000009,0.000090,0.156462,0.000005,0.000000
0.000013,0.000050,0.157853,0.000009,0.000001
0.000009,0.000108,0.159497,0.000008,0.000001
0.000010,0.000133,0.161007,0.000005,0.000000
0.000010,0.000149,0.162240,0.000004,0.000001
0.000008,0.000095,0.164016,0.000007,0.000002
0.000010,0.000120,0.165441,0.000004,0.000001
0.000013,0.000087,0.166622,0.000006,0.000001
0.000008,0.000155,0.168221,0.000007,0.000002
0.000012,0.000112,0.169536,0.000008,0.000000
0.000012,0.000314,0.170811,0.000007,0.000001
0.000013,0.000107,0.173149,0.000004,0.000001
0.000012,0.000162,0.174384,0.000005,0.000000
0.000009,0.000113,0.175693,0.000005,0.000000
0.000009,0.000111,0.177036,0.000006,0.000001
0.000013,0.000119,0.178440,0.000005,0.000000
0.000012,0.000109,0.179934,0.000005,0.000000
0.000008,0.000108,0.181454,0.000009,0.000001
0.000013,0.000102,0.182718,0.000007,0.000002
0.000011,0.000084,0.184119,0.000007,0.000001
0.000008,0.000043,0.185483,0.000006,0.000001
0.000012,0.000132,0.186781,0.000008,0.000001
0.000012,0.000172,0.188572,0.000007,0.000001
0.000013,0.000042,0.189829,0.000004,0.000001
0.000013,0.000082,0.191111,0.000007,0.000001
0.000012,0.000166,0.192561,0.000007,0.000001
0.000009,0.000077,0.194022,0.000007,0.000002
0.000012,0.000105,0.198708,0.000008,0.000001
0.000013,0.000110,0.200236,0.000006,0.000000

