0.000032,0.000029,0.003797,0.000079,0.000008
0.000034,0.000309,0.006435,0.000087,0.000008
0.000032,0.000019,0.009361,0.000090,0.000007
0.000033,0.000043,0.011737,0.000091,0.000007
0.000033,0.000149,0.014173,0.000090,0.000007
0.000032,0.000027,0.017436,0.000090,0.000007
0.000033,0.000096,0.020209,0.000089,0.000007
0.000032,0.000102,0.023138,0.000090,0.000007
0.000032,0.000021,0.025664,0.000090,0.000007
0.000033,0.000086,0.028384,0.000090,0.000007
0.000034,0.000225,0.030966,0.000090,0.000007
0.000033,0.000023,0.033862,0.000089,0.000007
0.000033,0.000108,0.036952,0.000089,0.000008
0.000034,0.000061,0.039391,0.000091,0.000007
0.000034,0.000072,0.042296,0.000092,0.000007
0.000033,0.000073,0.045001,0.000091,0.000007
0.000032,0.000110,0.048032,0.000091,0.000008
0.000032,0.000047,0.050943,0.000091,0.000007
0.000033,0.000024,0.053463,0.000090,0.000007
0.000033,0.000079,0.056130,0.000089,0.000008
0.000032,0.000053,0.058735,0.000090,0.000007
0.000034,0.000034,0.061584,0.000089,0.000007
0.000033,0.000075,0.064564,0.000089,0.000018
0.000032,0.000069,0.067011,0.000089,0.000007
0.000033,0.000056,0.070111,0.000089,0.000007
0.000033,0.000085,0.073307,0.000090,0.000007
0.000031,0.000039,0.075894,0.000090,0.000007
0.000032,0.000056,0.078809,0.000089,0.000008
0.000031,0.000089,0.081344,0.000089,0.000007
0.000032,0.000060,0.084084,0.000090,0.000007
0.000032,0.000036,0.086770,0.000090,0.000007
0.000033,0.000063,0.089634,0.000090,0.000007
0.000033,0.000027,0.093976,0.000089,0.000007
0.000032,0.000043,0.097207,0.000090,0.000007
0.000033,0.000086,0.099897,0.000089,0.000008
0.000033,0.000101,0.102546,0.000089,0.000008
0.000033,0.000022,0.105726,0.000089,0.000007
0.000034,0.000095,0.108194,0.000088,0.000007
0.000032,0.000067,0.111509,0.000090,0.000008
0.000032,0.000022,0.114016,0.000090,0.000007
0.000031,0.000049,0.117185,0.000089,0.000007
0.000032,0.000225,0.119758,0.000089,0.000007
0.000032,0.000083,0.122314,0.000090,0.000008
0.000032,0.000061,0.125189,0.000089,0.000008
0.000032,0.000103,0.127707,0.000088,0.000008
0.000032,0.000086,0.130433,0.000088,0.000007
0.000031,0.000024,0.133240,0.000088,0.000007
0.000033,0.000057,0.136122,0.000088,0.000008
0.000033,0.000178,0.139126,0.000090,0.000007
0.000032,0.000085,0.141805,0.000089,0.000007
0.000032,0.000066,0.145074,0.000089,0.000007
0.000033,0.000111,0.147683,0.000090,0.000007
0.000033,0.000097,0.150237,0.000087,0.000007
0.000033,0.000061,0.153608,0.000088,0.000007
0.000036,0.000162,0.156775,0.000087,0.000007
0.000033,0.000094,0.159709,0.000087,0.000007
0.000032,0.000271,0.162663,0.000088,0.000007
0.000031,0.000102,0.165714,0.000088,0.000007
0.000032,0.000084,0.168818,0.000087,0.000007
0.000031,0.000053,0.171469,0.000088,0.000007
0.000033,0.000256,0.174343,0.000088,0.000007
0.000032,0.000097,0.177484,0.000088,0.000007
0.000033,0.000171,0.180954,0.000087,0.000007
0.000032,0.000082,0.184322,0.000087,0.000008
0.000032,0.000076,0.187295,0.000088,0.000007
0.000032,0.000033,0.189895,0.000087,0.000007
0.000032,0.000082,0.193156,0.000087,0.000007
0.000033,0.000061,0.196079,0.000088,0.000007
0.000031,0.000022,0.198698,0.000087,0.000007
0.000032,0.000099,0.201702,0.000087,0.000007
0.000031,0.000084,0.204486,0.000089,0.000007
0.000032,0.000117,0.207164,0.000088,0.000008
0.000031,0.000315,0.210281,0.000086,0.000008
0.000031,0.000264,0.214624,0.000087,0.000007
0.000032,0.000419,0.220707,0.000088,0.000008
0.000033,0.000487,0.226981,0.000087,0.000007
0.000031,0.000167,0.233913,0.000089,0.000007
0.000032,0.000142,0.236857,0.000088,0.000007
0.000032,0.000095,0.239578,0.000087,0.000007
0.000033,0.000052,0.242102,0.000089,0.000007
0.000033,0.000064,0.244740,0.000089,0.000007
0.000033,0.000094,0.247099,0.000090,0.000007
0.000033,0.000027,0.250005,0.000088,0.000007
0.000032,0.000082,0.252671,0.000088,0.000007
0.000033,0.000070,0.255056,0.000088,0.000007
0.000031,0.000075,0.257571,0.000089,0.000007
0.000032,0.000038,0.260000,0.000088,0.000007
0.000032,0.000098,0.262348,0.000089,0.000007
0.000032,0.000081,0.265063,0.000088,0.000007
0.000033,0.000023,0.268032,0.000087,0.000007
0.000033,0.000058,0.270208,0.000087,0.000007
0.000033,0.000025,0.272825,0.000088,0.000007
0.000032,0.000096,0.275285,0.000088,0.000007
0.000033,0.000028,0.277810,0.000088,0.000008
0.000032,0.000027,0.280261,0.000088,0.000007
0.000033,0.000022,0.282639,0.000087,0.000008
0.000033,0.000030,0.284964,0.000089,0.000007
0.000032,0.000103,0.287163,0.000088,0.000007
0.000032,0.000052,0.289469,0.000087,0.000007
0.000032,0.000025,0.291982,0.000088,0.000007
