0.000019,0.000094,0.012005,0.000046,0.000004
0.000020,0.000032,0.014095,0.000050,0.000004
0.000020,0.000149,0.016124,0.000051,0.000004
0.000020,0.000051,0.018243,0.000051,0.000005
0.000019,0.000094,0.020329,0.000052,0.000004
0.000020,0.000055,0.022230,0.000051,0.000004
0.000019,0.000029,0.024037,0.000050,0.000004
0.000019,0.000090,0.026053,0.000052,0.000004
0.000018,0.000041,0.028378,0.000051,0.000004
0.000019,0.000058,0.030385,0.000051,0.000004
0.000019,0.000029,0.032206,0.000051,0.000004
0.000020,0.000036,0.033967,0.000051,0.000004
0.000019,0.000035,0.035788,0.000052,0.000004
0.000019,0.000056,0.037611,0.000052,0.000004
0.000018,0.000068,0.039903,0.000052,0.000004
0.000019,0.000048,0.042150,0.000052,0.000004
0.000019,0.000094,0.044390,0.000051,0.000004
0.000019,0.000115,0.046262,0.000053,0.000004
0.000020,0.000024,0.048832,0.000052,0.000004
0.000020,0.000074,0.050664,0.000052,0.000004
0.000019,0.000027,0.052376,0.000051,0.000005
0.000019,0.000075,0.054428,0.000052,0.000004
0.000019,0.000027,0.056213,0.000052,0.000004
0.000018,0.000063,0.058234,0.000051,0.000005
0.000020,0.000045,0.060156,0.000051,0.000004
0.000019,0.000049,0.062303,0.000050,0.000005
0.000020,0.000026,0.064110,0.000050,0.000004
0.000019,0.000034,0.065979,0.000051,0.000004
0.000019,0.000030,0.067813,0.000051,0.000005
0.000020,0.000048,0.069527,0.000053,0.000004
0.000020,0.000089,0.071774,0.000052,0.000005
0.000019,0.000070,0.073619,0.000052,0.000004
0.000019,0.000089,0.075646,0.000051,0.000005
0.000020,0.000073,0.077871,0.000051,0.000004
0.000022,0.000024,0.079801,0.000059,0.000005
0.000020,0.000078,0.081748,0.000051,0.000004
0.000019,0.000022,0.083596,0.000052,0.000004
0.000020,0.000052,0.085223,0.000051,0.000005
0.000020,0.000042,0.087123,0.000051,0.000005
0.000020,0.000026,0.088836,0.000051,0.000005
0.000020,0.000032,0.091345,0.000051,0.000005
0.000019,0.000073,0.093299,0.000051,0.000005
0.000020,0.000025,0.095332,0.000051,0.000005
0.000019,0.000030,0.097003,0.000052,0.000004
0.000020,0.000035,0.098910,0.000052,0.000004
0.000025,0.000026,0.100604,0.000052,0.000004
0.000019,0.000072,0.102418,0.000052,0.000004
0.000020,0.000026,0.104218,0.000051,0.000005
0.000019,0.000039,0.105985,0.000052,0.000005
0.000020,0.000034,0.107793,0.000051,0.000005
0.000019,0.000043,0.109512,0.000052,0.000004
0.000020,0.000029,0.111400,0.000051,0.000005
0.000020,0.000030,0.113064,0.000052,0.000005
0.000020,0.000036,0.114994,0.000051,0.000004
0.000019,0.000026,0.116701,0.000052,0.000004
0.000019,0.000075,0.118534,0.000053,0.000004
0.000019,0.000039,0.120393,0.000053,0.000004
0.000019,0.000037,0.122200,0.000051,0.000005
0.000020,0.000027,0.124073,0.000051,0.000005
0.000021,0.000084,0.125803,0.000052,0.000004
0.000020,0.000026,0.127637,0.000052,0.000004
0.000021,0.000074,0.129298,0.000053,0.000004
0.000019,0.000028,0.131226,0.000053,0.000004
0.000019,0.000029,0.132884,0.000052,0.000004
0.000019,0.000053,0.134742,0.000053,0.000004
0.000019,0.000029,0.136462,0.000052,0.000004
0.000020,0.000039,0.138248,0.000051,0.000005
0.000019,0.000033,0.140233,0.000051,0.000004
0.000019,0.000045,0.142156,0.000052,0.000004
0.000019,0.000033,0.143982,0.000051,0.000005
0.000021,0.000064,0.145700,0.000052,0.000004
0.000019,0.000029,0.147555,0.000052,0.000004
0.000019,0.000051,0.149217,0.000053,0.000004
0.000021,0.000046,0.151117,0.000050,0.000005
0.000019,0.000028,0.152814,0.000051,0.000004
0.000020,0.000074,0.154652,0.000050,0.000004
0.000020,0.000027,0.156399,0.000051,0.000005
0.000019,0.000049,0.158159,0.000052,0.000004
0.000020,0.000031,0.159952,0.000050,0.000005
0.000019,0.000048,0.161684,0.000051,0.000005
0.000020,0.000030,0.164004,0.000051,0.000004
0.000020,0.000063,0.165732,0.000052,0.000004
0.000018,0.000029,0.167575,0.000050,0.000004
0.000019,0.000061,0.169272,0.000049,0.000004
0.000020,0.000044,0.171174,0.000050,0.000004
0.000019,0.000029,0.172828,0.000049,0.000005
0.000019,0.000073,0.174704,0.000051,0.000004
0.000020,0.000157,0.177170,0.000050,0.000004
0.000019,0.000028,0.179612,0.000049,0.000004
0.000018,0.000079,0.181289,0.000051,0.000004
0.000019,0.000033,0.183369,0.000050,0.000004
0.000018,0.000031,0.185072,0.000049,0.000004
0.000019,0.000049,0.187082,0.000050,0.000005
0.000019,0.000053,0.188932,0.000050,0.000004
0.000019,0.000049,0.191122,0.000050,0.000005
0.000019,0.000028,0.192980,0.000050,0.000004
0.000019,0.000048,0.195047,0.000049,0.000004
0.000019,0.000025,0.196697,0.000049,0.000004
0.000018,0.000079,0.198511,0.000050,0.000004
0.000020,0.000031,0.200272,0.000051,0.000004
